estado_importacao,chave_importacao,duplicado_provavel,ordem_cronologica,matricula,vin_chassi,processo_oficina,folha_obra,data_documento,hora_documento,data_hora_documento,origem_maquina,tipo_registo,resumo,link_documento_original,origem_ficheiro,lote_importacao,observacoes_importacao,criado_por,criado_em,km_leitura,modulo_calculador,referencia_software,edicao_calibracao,edicao_software,data_telecarregamento,numero_telecarregamentos,fornecedor_ecu,referencia_material,km_ultima_reposicao_manutencao,km_ate_proxima_manutencao,dias_ate_proxima_manutencao,dias_desde_ultima_reposicao_manutencao,numero_manutencoes_efetuadas,limite_temporal_ultrapassado,limite_quilometrico_ultrapassado,limiar_manutencao_km,duracao_manutencao_meses,inicio_primeira_manutencao_km,duracao_antes_primeira_manutencao_meses,gestao_manutencao,taxa_diluicao_oleo_pct,taxa_carbono_oleo_pct,protecao_anti_diluicao,intervalo_calculado_calculador_km,existem_defeitos,numero_total_codigos_eventos,codigos_principais,defeito_critico,estado_principal,caracterizacao_resumo_defeito,km_associado_defeito,acao_recomendada
validado,430e0f3d8681fdcc_2026-04-21_VF7YBBPFCPG030537_calculador_2.pdf,sim,2,BD-29-LZ,VF7YBBPFCPG030537,,,2026-04-21,14:05:03,2026-04-21 14:05:03,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador | codigos: P203F; P00BC; P02ED,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-21_BD-29-LZ_VF7YBBPFCPG030537_identificacao_telecarregamento_calculador.pdf,2026-04-21_VF7YBBPFCPG030537_calculador_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,P203F; P00BC; P02ED,Sim,Permanente,do defeitoNível demasiado fraco no reservatrio,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,66c934f69eab23d8_2026-04-21_VF7YBBPFCPG030537_dcm7-1-f-informacoes-lubrificacao-motor_2.pdf,sim,4,BD-29-LZ,VF7YBBPFCPG030537,,,2026-04-21,14:08:34,2026-04-21 14:08:34,PSA-DIAG/Stellantis,lubrificacao_motor,dcm7 1 f informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-21_BD-29-LZ_VF7YBBPFCPG030537_lubrificacao_motor_dcm7-1-f-informacoes-lubrificacao-motor.pdf,2026-04-21_VF7YBBPFCPG030537_dcm7-1-f-informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,DCM7_1_F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,bbc414f7fa26aac8_2026-04-21_VF7YBBPFCPG030537_dcm7-1-f-identificacao_2.pdf,sim,6,BD-29-LZ,VF7YBBPFCPG030537,,,2026-04-21,14:10:55,2026-04-21 14:10:55,PSA-DIAG/Stellantis,identificacao_telecarregamento,dcm7 1 f identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-21_BD-29-LZ_VF7YBBPFCPG030537_identificacao_telecarregamento_dcm7-1-f-identificacao.pdf,2026-04-21_VF7YBBPFCPG030537_dcm7-1-f-identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,DCM7_1_F,00.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,98ef181623148855_2026-04-22_VF7YBBPFCPG030537_dcm7-1-f-informacoes-lubrificacao-motor_2.pdf,sim,3,BD-29-LZ,VF7YBBPFCPG030537,,,2026-04-22,15:45:06,2026-04-22 15:45:06,PSA-DIAG/Stellantis,lubrificacao_motor,dcm7 1 f informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BD-29-LZ_VF7YBBPFCPG030537_lubrificacao_motor_dcm7-1-f-informacoes-lubrificacao-motor.pdf,2026-04-22_VF7YBBPFCPG030537_dcm7-1-f-informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,DCM7_1_F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,e62ff40ec3377816_2026-04-22_VF7YBBPFCPG030537_calculador_2.pdf,sim,5,BD-29-LZ,VF7YBBPFCPG030537,,,2026-04-22,15:45:34,2026-04-22 15:45:34,PSA-DIAG/Stellantis,identificacao_telecarregamento,calculador,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-22_BD-29-LZ_VF7YBBPFCPG030537_identificacao_telecarregamento_calculador.pdf,2026-04-22_VF7YBBPFCPG030537_calculador_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,do defeitoCircuito aberto ou curto-circuito ao máximo,,Analisar códigos de defeito e confirmar recorrência
validado,7c68425ec5494f72_2026-04-10_VF7YBBPFCPG030538_informacoes-lubrificacao-motor_2.pdf,sim,2,BD-61-LZ,VF7YBBPFCPG030538,,,2026-04-10,,2026-04-10,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-10_BD-61-LZ_VF7YBBPFCPG030538_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-10_VF7YBBPFCPG030538_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7c68425ec5494f72_2026-04-10_VF7YBBPFCPG030538_informacoes-lubrificacao-motor_3.pdf,sim,3,BD-61-LZ,VF7YBBPFCPG030538,,,2026-04-10,,2026-04-10,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-10_BD-61-LZ_VF7YBBPFCPG030538_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-10_VF7YBBPFCPG030538_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,7c68425ec5494f72_2026-04-10_VF7YBBPFCPG030538_informacoes-lubrificacao-motor_4.pdf,sim,4,BD-61-LZ,VF7YBBPFCPG030538,,,2026-04-10,,2026-04-10,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-10_BD-61-LZ_VF7YBBPFCPG030538_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-10_VF7YBBPFCPG030538_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,2ecc65b62a26063c_2026-04-24_VR1FCYHZTP1028823_informacoes-lubrificacao-motor_2.pdf,sim,2,BC-53-XM,VR1FCYHZTP1028823,,,2026-04-24,11:26:27,2026-04-24 11:26:27,PSA-DIAG/Stellantis,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-24_BC-53-XM_VR1FCYHZTP1028823_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-24_VR1FCYHZTP1028823_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,19.5,,,,,,,,,,
validado,1e315bb55b06152c_2026-04-24_VR1FCYHZTP1028823_identificacao_2.pdf,sim,4,BC-53-XM,VR1FCYHZTP1028823,,,2026-04-24,11:27:05,2026-04-24 11:27:05,PSA-DIAG/Stellantis,identificacao_telecarregamento,identificacao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-24_BC-53-XM_VR1FCYHZTP1028823_identificacao_telecarregamento_identificacao.pdf,2026-04-24_VR1FCYHZTP1028823_identificacao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,255.255,144.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d03356faf1ab48e5_2026-04-01_VR1JCYHZ1SY523519_relatorio-de-diagnostico-do-veiculo_2.pdf,sim,2,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-04-01_VR1JCYHZ1SY523519_relatorio-de-diagnostico-do-veiculo_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d03356faf1ab48e5_2026-04-01_VR1JCYHZ1SY523519_relatorio-de-diagnostico-do-veiculo_3.pdf,sim,3,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-04-01_VR1JCYHZ1SY523519_relatorio-de-diagnostico-do-veiculo_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,d03356faf1ab48e5_2026-04-01_VR1JCYHZ1SY523519_relatorio-de-diagnostico-do-veiculo_4.pdf,sim,4,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,leitura_defeitos,relatorio de diagnostico do veiculo,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_leitura_defeitos_relatorio-de-diagnostico-do-veiculo.pdf,2026-04-01_VR1JCYHZ1SY523519_relatorio-de-diagnostico-do-veiculo_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ba181dc0318292ab_2026-04-01_VR1JCYHZ1SY523519_informacoes-lubrificacao-motor_2.pdf,sim,6,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR1JCYHZ1SY523519_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ba181dc0318292ab_2026-04-01_VR1JCYHZ1SY523519_informacoes-lubrificacao-motor_3.pdf,sim,7,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR1JCYHZ1SY523519_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,ba181dc0318292ab_2026-04-01_VR1JCYHZ1SY523519_informacoes-lubrificacao-motor_4.pdf,sim,8,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR1JCYHZ1SY523519_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,073923f3c34e2069_2026-04-01_VR1JCYHZ1SY523519_informacoes-de-manutencao_2.pdf,sim,10,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR1JCYHZ1SY523519_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,073923f3c34e2069_2026-04-01_VR1JCYHZ1SY523519_informacoes-de-manutencao_3.pdf,sim,11,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR1JCYHZ1SY523519_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,073923f3c34e2069_2026-04-01_VR1JCYHZ1SY523519_informacoes-de-manutencao_4.pdf,sim,12,BS-24-QE,VR1JCYHZ1SY523519,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-24-QE_VR1JCYHZ1SY523519_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR1JCYHZ1SY523519_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fc76688e4a84a568_2026-04-01_VR1JCYHZXSY523518_informacoes-lubrificacao-motor_2.pdf,sim,2,BS-27-QE,VR1JCYHZXSY523518,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-27-QE_VR1JCYHZXSY523518_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR1JCYHZXSY523518_informacoes-lubrificacao-motor_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fc76688e4a84a568_2026-04-01_VR1JCYHZXSY523518_informacoes-lubrificacao-motor_3.pdf,sim,3,BS-27-QE,VR1JCYHZXSY523518,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-27-QE_VR1JCYHZXSY523518_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR1JCYHZXSY523518_informacoes-lubrificacao-motor_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,fc76688e4a84a568_2026-04-01_VR1JCYHZXSY523518_informacoes-lubrificacao-motor_4.pdf,sim,4,BS-27-QE,VR1JCYHZXSY523518,,,2026-04-01,,2026-04-01,Autel,lubrificacao_motor,informacoes lubrificacao motor,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-27-QE_VR1JCYHZXSY523518_lubrificacao_motor_informacoes-lubrificacao-motor.pdf,2026-04-01_VR1JCYHZXSY523518_informacoes-lubrificacao-motor_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b6590d8f2f2f1c92_2026-04-01_VR1JCYHZXSY523518_informacoes-de-manutencao_2.pdf,sim,6,BS-27-QE,VR1JCYHZXSY523518,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-27-QE_VR1JCYHZXSY523518_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR1JCYHZXSY523518_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b6590d8f2f2f1c92_2026-04-01_VR1JCYHZXSY523518_informacoes-de-manutencao_3.pdf,sim,7,BS-27-QE,VR1JCYHZXSY523518,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-27-QE_VR1JCYHZXSY523518_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR1JCYHZXSY523518_informacoes-de-manutencao_3.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,b6590d8f2f2f1c92_2026-04-01_VR1JCYHZXSY523518_informacoes-de-manutencao_4.pdf,sim,8,BS-27-QE,VR1JCYHZXSY523518,,,2026-04-01,,2026-04-01,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-01_BS-27-QE_VR1JCYHZXSY523518_manutencao_informacoes-de-manutencao.pdf,2026-04-01_VR1JCYHZXSY523518_informacoes-de-manutencao_4.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
validado,0bdb458494e71ad0_2026-04-20_VR3EDYHT7RJ747043_dos-defeitos_6.pdf,sim,2,,VR3EDHT7R747043,,,2026-04-20,10:31:30,2026-04-20 10:31:30,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B15B1; B1215; B173A; B120D; U1108; B11F0; P0513 68; B120D 16; B1238 7B; P0562; P0513; P203F,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_VR3EDHT7R747043_lubrificacao_motor_dos-defeitos.pdf,2026-04-20_VR3EDYHT7RJ747043_dos-defeitos_6.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:27,,,local,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B15B1; B1215; B173A; B120D; U1108; B11F0; P0513 68; B120D 16; B1238 7B; P0562; P0513; P203F,Sim,Permanente,,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,dfe71e0fbd2303d5_2026-04-15_VR3EDYHT7SJ761952_dos-defeitos_2.pdf,sim,2,,VR3EDHT7S761952,,,2026-04-15,15:09:54,2026-04-15 15:09:54,PSA-DIAG/Stellantis,lubrificacao_motor,dos defeitos | codigos: B1418; B1175; B11F0; B153E; C1433; B120A; B16E2 00; B1472; B1865; B1715; B1040; P250A,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-15_VR3EDHT7S761952_lubrificacao_motor_dos-defeitos.pdf,2026-04-15_VR3EDYHT7SJ761952_dos-defeitos_2.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:27,,,local,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,B1418; B1175; B11F0; B153E; C1433; B120A; B16E2 00; B1472; B1865; B1715; B1040; P250A,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,f34b5e4764d7f186_2026-04-20_VR3EDYHT9SJ767168_dos-defeitos_6.pdf,sim,2,,VR3EDHT9S767168,,,2026-04-20,15:00:34,2026-04-20 15:00:34,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: P203F 61; B15B1; B1537; C1135; B15B1 81; C1638; U1221; B1418; P203F; B132A; B1805 13; B1473,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_VR3EDHT9S767168_leitura_defeitos_dos-defeitos.pdf,2026-04-20_VR3EDYHT9SJ767168_dos-defeitos_6.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,P203F 61; B15B1; B1537; C1135; B15B1 81; C1638; U1221; B1418; P203F; B132A; B1805 13; B1473,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,a6e493d85ea1d547_2026-04-20_VR3EDYHT9SJ767168_dos-defeitos_7.pdf,sim,4,,VR3EDHT9S767168,,,2026-04-20,15:01:41,2026-04-20 15:01:41,PSA-DIAG/Stellantis,identificacao_telecarregamento,dos defeitos | codigos: C1433 86; U1FE6; B173D; B1238; U1205 00; B1040; B120D 00; U1F3B; B1238 87; C1433 96; U1F6C 21; U1205 92,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_VR3EDHT9S767168_identificacao_telecarregamento_dos-defeitos.pdf,2026-04-20_VR3EDYHT9SJ767168_dos-defeitos_7.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:27,,,local,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,C1433 86; U1FE6; B173D; B1238; U1205 00; B1040; B120D 00; U1F3B; B1238 87; C1433 96; U1F6C 21; U1205 92,Sim,Permanente,,,Prioridade alta: diagnosticar defeitos permanentes/críticos
validado,f2286005812f3275_2026-04-20_VR3EDYHT9SJ767168_dos-defeitos_8.pdf,sim,6,,VR3EDHT9S767168,,,2026-04-20,15:01:56,2026-04-20 15:01:56,PSA-DIAG/Stellantis,leitura_defeitos,dos defeitos | codigos: U1205 13; B16E2; B15EE 94; B15EE; B1002; B1472; U1F1A; U1118; U1802; B1717 21; U1817; B1400,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/04_Abril/2026-04-20_VR3EDHT9S767168_leitura_defeitos_dos-defeitos_1.pdf,2026-04-20_VR3EDYHT9SJ767168_dos-defeitos_8.pdf,historico_tecnico_2026_v2,,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,Dinâmica,,,,,Sim,,U1205 13; B16E2; B15EE 94; B15EE; B1002; B1472; U1F1A; U1118; U1802; B1717 21; U1817; B1400,Não,,,,Analisar códigos de defeito e confirmar recorrência
validado,05d2362be533259c_2026-03-11_VR3EDYHT0RJ747000_informacoes-de-manutencao_2.pdf,sim,2,BN-72-MN,VR3EDYHT0RJ747000,,,2026-03-11,,2026-03-11,Autel,manutencao,informacoes de manutencao,file:///C:/Users/andre/OneDrive%20-%20D'accord%20Invest%20-%20Servi%C3%A7os%20Partilhados%20SA/CARFAST%20-%20OFICINA%20-%20HISTORICO%20TECNICO/2026/03_Marco/2026-03-11_BN-72-MN_VR3EDYHT0RJ747000_manutencao_informacoes-de-manutencao.pdf,2026-03-11_VR3EDYHT0RJ747000_informacoes-de-manutencao_2.pdf,historico_tecnico_2026_v2,matricula inferida por VIN,Codex,2026-05-20 03:17:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
